country_id,month_id,country,gwcode,isoab,year,month,surrogate_mean_dem_ln,surrogate_mean_imr,surrogate_mean_pop_ln,surrogate_mean_imr_ln,surrogate_mean_pop,main_mean,main_dich,surrogate_mean_dem,surrogate_mean_nch_ln,surrogate_mean_ch,main_mean_ln,surrogate_mean_ch_ln,surrogate_mean_nch
209,567,Indonesia,850,IDN,2027,3,0.9101,0.57,1.4235,0.4511,3.1516,5.8472,0.1213,1.4847,0.1203,4.5624,1.9238,1.716,0.1278
213,567,Libya,620,LBY,2027,3,1.2733,0.5281,0.3191,0.424,0.3759,3.0247,0.0574,2.5728,2.3269,0.1544,1.3925,0.1436,9.246
214,567,Chad,483,TCD,2027,3,0.9239,4.4867,0.663,1.7023,0.9405,3.432,0.0659,1.5191,1.8659,6.3204,1.4889,1.9907,5.4616
218,567,Israel,666,ISR,2027,3,0.174,0.152,0.3912,0.1415,0.4788,114.6626,0.9135,0.19,1.5057,455.707,4.7507,6.124,3.5073
220,567,Syria,652,SYR,2027,3,0.9239,0.6513,0.7707,0.5015,1.1613,665.7825,0.9935,1.5191,2.3195,452.0139,6.5025,6.1159,9.1708
222,567,Egypt,651,EGY,2027,3,1.3478,0.5356,2.1229,0.4289,7.355,1.5947,0.03,2.849,1.9116,3.6262,0.9535,1.5317,5.7639
223,567,India,750,IND,2027,3,1.0595,0.9112,0.2173,0.6478,0.2428,95.7261,0.8894,1.885,1.1904,21.1397,4.5719,3.0974,2.2885
231,567,Montenegro,341,MNE,2027,3,0.3439,0.1397,0.1235,0.1308,0.1315,0.0052,0.0071,0.4104,0.1224,0.1544,0.0052,0.1436,0.1302
232,567,Kosovo,347,XKX,2027,3,0.2338,0.0994,0.1049,0.0947,0.1106,0.0242,0.0074,0.2634,0.1226,0.1544,0.024,0.1436,0.1305
233,567,Serbia,340,SRB,2027,3,1.3042,0.1912,0.2967,0.175,0.3454,0.0052,0.0071,2.6848,0.1226,0.1544,0.0052,0.1436,0.1305
234,567,United States,2,USA,2027,3,0.072,0.2145,0.7929,0.1943,1.2098,0.0434,0.0076,0.0747,0.3341,0.1544,0.0425,0.1436,0.3967
235,567,Uganda,500,UGA,2027,3,1.3471,1.0844,1.3117,0.7345,2.7126,0.7291,0.0163,2.8462,2.374,0.1544,0.5476,0.1436,9.7407
237,567,Kenya,501,KEN,2027,3,0.4736,1.5673,1.4271,0.9429,3.1665,10.6079,0.2373,0.6057,2.3341,27.2133,2.4517,3.3398,9.3198
242,567,Tanzania,510,TZA,2027,3,0.7257,1.2269,1.6222,0.8006,4.0642,0.1666,0.009,1.0662,2.2491,0.1544,0.1541,0.1436,8.4792
243,567,Morocco,600,MAR,2027,3,1.2243,0.5133,1.0743,0.4143,1.9279,0.5924,0.0144,2.4017,0.22,0.1544,0.4653,0.1436,0.2461
244,567,Mauritania,435,MRT,2027,3,1.3603,1.2996,0.2563,0.8327,0.2921,0.2702,0.0102,2.8975,1.2727,0.1544,0.2392,0.1436,2.5705
245,567,Sudan,625,SDN,2027,3,0.7576,1.9464,1.3198,1.0806,2.7427,272.5958,0.9752,1.1332,2.1908,212.0587,5.6117,5.3616,7.9424
246,567,South Sudan,626,SSD,2027,3,1.0762,7.4914,0.445,2.1391,0.5605,7.6288,0.1646,1.9335,2.0531,0.1544,2.1551,0.1436,6.7923
1,568,Guyana,110,GUY,2027,4,0.95,0.9022,0.1402,0.643,0.1506,0.0237,0.0074,1.5857,0.3542,0.1656,0.0235,0.1532,0.425
2,568,Suriname,115,SUR,2027,4,0.1818,0.5167,0.1344,0.4166,0.1438,0.0107,0.0073,0.1993,0.3542,0.1656,0.0106,0.1532,0.425
3,568,Trinidad and Tobago,52,TTO,2027,4,0.1885,0.595,0.1562,0.4669,0.1691,0.0272,0.0075,0.2075,0.1188,0.1656,0.0268,0.1532,0.1261
4,568,Venezuela,101,VEN,2027,4,0.9198,0.786,0.8719,0.58,1.3916,0.4148,0.0122,1.5087,1.1323,0.1656,0.347,0.1532,2.1027
5,568,Samoa,990,WSM,2027,4,0.2456,0.4309,0.1219,0.3583,0.1297,0.0038,0.0072,0.2784,0.1188,0.1656,0.0038,0.1532,0.1261
6,568,Tonga,972,TON,2027,4,0.2456,0.2829,0.1185,0.2491,0.1259,0.0018,0.0072,0.2784,0.1188,0.1656,0.0018,0.1532,0.1261
7,568,Argentina,160,ARG,2027,4,0.2426,0.2884,1.2438,0.2534,2.4686,0.0102,0.0073,0.2746,0.3542,0.1656,0.0101,0.1532,0.425
8,568,Bolivia,145,BOL,2027,4,0.9544,0.7156,0.469,0.5398,0.5985,0.109,0.0084,1.597,0.7421,0.1656,0.1035,0.1532,1.1004
9,568,Brazil,140,BRA,2027,4,0.1122,0.4207,2.1056,0.3512,7.2118,5.2797,0.1079,0.1187,0.7421,1.5831,1.8373,0.949,1.1004
10,568,Chile,155,CHL,2027,4,0.0307,0.2347,0.6615,0.2108,0.9376,0.0281,0.0075,0.0312,0.1507,0.1656,0.0277,0.1532,0.1626
11,568,Ecuador,130,ECU,2027,4,0.4315,0.375,0.6199,0.3185,0.8587,1.2175,0.0239,0.5395,0.7421,0.1656,0.7964,0.1532,1.1004
12,568,Paraguay,150,PRY,2027,4,0.6361,0.513,0.3173,0.4141,0.3734,0.0349,0.0076,0.889,0.3542,0.1656,0.0343,0.1532,0.425
13,568,Peru,135,PER,2027,4,0.3224,0.4551,1.0042,0.375,1.7296,0.5605,0.0141,0.3804,1.9477,0.1656,0.445,0.1532,6.0125
14,568,Uruguay,165,URY,2027,4,0.048,0.217,0.2155,0.1964,0.2405,0.0053,0.0072,0.0492,0.3542,0.1656,0.0053,0.1532,0.425
16,568,Guatemala,90,GTM,2027,4,0.3718,0.6239,0.6268,0.4848,0.8717,0.1905,0.0094,0.4503,0.3542,0.1656,0.1744,0.1532,0.425
17,568,Mexico,70,MEX,2027,4,1.2105,0.3656,2.2214,0.3116,8.2206,9.165,0.2022,2.3551,0.1187,7.9454,2.319,2.1911,0.126
18,568,Barbados,53,BRB,2027,4,0.156,0.32,0.1239,0.2777,0.1319,0.0018,0.0072,0.1688,0.1188,0.1656,0.0018,0.1532,0.1261
19,568,Dominica,54,DMA,2027,4,0.2456,1.4928,0.1174,0.9134,0.1246,0.0098,0.0073,0.2784,0.1188,0.1656,0.0097,0.1532,0.1261
20,568,Grenada,55,GRD,2027,4,0.2456,0.5748,0.1189,0.4542,0.1263,0.0056,0.0072,0.2784,0.1188,0.1656,0.0056,0.1532,0.1261
21,568,St. Lucia,56,LCA,2027,4,0.2456,0.4836,0.1208,0.3944,0.1284,0.0022,0.0072,0.2784,0.1188,0.1656,0.0022,0.1532,0.1261
22,568,St. Vincent and the Grenadines,57,VCT,2027,4,0.2456,0.3379,0.1184,0.2911,0.1257,0.0039,0.0072,0.2784,0.1188,0.1656,0.0039,0.1532,0.1261
23,568,Dominican Republic,42,DOM,2027,4,0.4201,1.1683,0.4423,0.7739,0.5563,0.226,0.0098,0.5222,0.3542,0.1656,0.2037,0.1532,0.425
24,568,Haiti,41,HTI,2027,4,1.1762,2.1142,0.4517,1.136,0.5709,10.5018,0.2345,2.2421,0.1188,17.4177,2.4425,2.9133,0.1261
25,568,Jamaica,51,JAM,2027,4,0.1425,0.6408,0.1995,0.4952,0.2208,0.0882,0.0082,0.1532,0.1188,0.1656,0.0846,0.1532,0.1261
26,568,Bahamas,31,BHS,2027,4,0.2456,0.3846,0.1274,0.3254,0.1359,0.0027,0.0072,0.2784,0.1188,0.1656,0.0027,0.1532,0.1261
27,568,Belize,80,BLZ,2027,4,0.2456,0.3656,0.1279,0.3116,0.1364,0.0371,0.0076,0.2784,0.3542,0.1656,0.0364,0.1532,0.425
28,568,Colombia,100,COL,2027,4,0.2389,0.3687,1.3796,0.3139,2.9735,24.9517,0.5159,0.2699,1.5876,14.6031,3.2562,2.7475,3.8919
29,568,Costa Rica,94,CRI,2027,4,0.0162,0.3171,0.266,0.2754,0.3047,0.0073,0.0073,0.0164,0.1188,0.1656,0.0073,0.1532,0.1261
30,568,Cuba,40,CUB,2027,4,0.9798,0.2451,0.4301,0.2192,0.5373,0.013,0.0073,1.6638,0.1188,0.1656,0.0129,0.1532,0.1261
31,568,El Salvador,92,SLV,2027,4,1.2555,0.3171,0.3005,0.2754,0.3506,0.0728,0.008,2.5097,0.1188,0.1656,0.0703,0.1532,0.1261
32,568,Honduras,91,HND,2027,4,0.6605,0.4481,0.4258,0.3702,0.5309,0.0713,0.008,0.9358,0.1188,0.1656,0.0689,0.1532,0.1261
33,568,Nicaragua,93,NIC,2027,4,0.548,0.3501,0.3169,0.3001,0.3729,0.1315,0.0087,0.7297,0.1188,0.1656,0.1235,0.1532,0.1261
34,568,Panama,95,PAN,2027,4,0.2172,0.3593,0.2483,0.307,0.2818,0.0074,0.0073,0.2426,0.3542,0.1656,0.0074,0.1532,0.425
35,568,Antigua and Barbuda,58,ATG,2027,4,0.2456,0.2637,0.1182,0.234,0.1255,0.0058,0.0072,0.2784,0.1188,0.1656,0.0058,0.1532,0.1261
36,568,St. Kitts and Nevis,60,KNA,2027,4,0.2456,0.4836,0.1168,0.3944,0.1239,0.0059,0.0072,0.2784,0.1188,0.1656,0.0059,0.1532,0.1261
37,568,Iceland,395,ISL,2027,4,0.0586,0.1342,0.1275,0.1259,0.136,0.0022,0.0072,0.0604,0.1188,0.1656,0.0022,0.1532,0.1261
38,568,Ireland,205,IRL,2027,4,0.0027,0.167,0.2732,0.1545,0.3141,0.0921,0.0082,0.0027,0.1188,0.1656,0.0881,0.1532,0.1261
39,568,United Kingdom,200,GBR,2027,4,0.0663,0.1808,1.6493,0.1662,4.2031,0.0124,0.0073,0.0686,0.1188,0.1656,0.0123,0.1532,0.1261
40,568,Cape Verde,402,CPV,2027,4,0.1731,0.3718,0.1311,0.3162,0.1401,0.003,0.0072,0.189,0.1188,0.1656,0.003,0.1532,0.1261
41,568,Cote d'Ivoire,437,CIV,2027,4,1.2105,2.8076,0.9531,1.337,1.5938,0.117,0.0085,2.3551,1.133,0.1656,0.1106,0.1532,2.1048
42,568,Ghana,452,GHA,2027,4,0.2303,1.1557,1.0088,0.7681,1.7423,0.2045,0.0095,0.259,1.1388,0.1656,0.186,0.1532,2.1231
43,568,Liberia,450,LBR,2027,4,0.5733,3.6251,0.2798,1.5315,0.3229,0.0154,0.0074,0.7742,0.1172,0.1656,0.0153,0.1532,0.1244
45,568,Portugal,235,PRT,2027,4,0.0674,0.1492,0.4224,0.1391,0.5257,0.002,0.0072,0.0698,0.1187,0.1656,0.002,0.1532,0.1261
46,568,Spain,230,ESP,2027,4,0.0742,0.1492,1.3039,0.1391,2.6835,0.0084,0.0073,0.077,0.1188,0.1656,0.0083,0.1532,0.1261
47,568,Burkina Faso,439,BFA,2027,4,1.3905,2.5934,0.7557,1.2791,1.1291,166.1088,0.948,3.017,2.4007,180.1853,5.1186,5.1995,10.0308
48,568,Guinea,438,GIN,2027,4,1.1481,5.1775,0.5317,1.8209,0.7018,0.1722,0.0091,2.1523,0.3674,0.1656,0.1589,0.1532,0.4439
49,568,Guinea-Bissau,404,GNB,2027,4,1.4154,2.4033,0.1808,1.2247,0.1982,0.0207,0.0074,3.1182,0.1161,0.1656,0.0205,0.1532,0.1231
50,568,Mali,432,MLI,2027,4,1.4142,4.443,0.7784,1.6943,1.1779,159.1487,0.9447,3.1134,1.8155,101.0369,5.0761,4.6253,5.1444
52,568,Senegal,433,SEN,2027,4,0.3886,1.2858,0.6293,0.8267,0.8763,0.0789,0.0081,0.4748,0.6731,0.1656,0.0759,0.1532,0.9603
53,568,Sierra Leone,451,SLE,2027,4,0.8053,4.2005,0.3655,1.6487,0.4412,0.0142,0.0073,1.2374,0.1186,0.1656,0.0141,0.1532,0.1259
54,568,The Gambia,420,GMB,2027,4,0.2989,1.5462,0.1972,0.9346,0.218,0.0162,0.0074,0.3483,0.1161,0.1656,0.0161,0.1532,0.1231
55,568,Djibouti,522,DJI,2027,4,1.3718,2.5477,0.1503,1.2663,0.1622,0.1319,0.0087,2.9423,1.1716,0.1656,0.1239,0.1532,2.227
56,568,Eritrea,531,ERI,2027,4,0.3956,0.9951,0.2199,0.6907,0.2459,0.0936,0.0082,0.4853,1.1347,0.1656,0.0894,0.1532,2.1103
57,568,Ethiopia,530,ETH,2027,4,1.2862,1.6984,2.2263,0.9927,8.2651,153.4035,0.9418,2.619,2.4023,132.7292,5.0396,4.8958,10.0485
58,568,Mongolia,712,MNG,2027,4,0.632,0.3846,0.2195,0.3254,0.2455,0.0175,0.0074,0.8814,0.3712,0.1656,0.0174,0.1532,0.4495
60,568,Iraq,645,IRQ,2027,4,1.2883,0.7526,1.2505,0.5611,2.4922,18.6696,0.4108,2.6264,2.3359,4.6392,2.9791,1.7297,9.3393
62,568,Jordan,663,JOR,2027,4,1.1226,0.4107,0.4457,0.3441,0.5616,0.2364,0.0099,2.0729,2.3853,0.1656,0.2122,0.1532,9.8618
63,568,Kazakhstan,705,KAZ,2027,4,1.3996,0.2718,0.6824,0.2405,0.9786,0.0406,0.0076,3.0536,0.6413,0.1656,0.0398,0.1532,0.899
64,568,Norway,385,NOR,2027,4,0.0001,0.1342,0.2787,0.1259,0.3214,0.0046,0.0072,0.0001,0.3542,0.1656,0.0046,0.1532,0.425
65,568,Russia,365,RUS,2027,4,0.9893,0.1739,2.2613,0.1603,8.5959,42.7926,0.7033,1.6894,0.7679,40.4053,3.7795,3.7234,1.1553
66,568,Sweden,380,SWE,2027,4,-0.0009,0.1363,0.4188,0.1278,0.5202,0.0077,0.0073,-0.0009,0.1188,0.1656,0.0076,0.1532,0.1261
67,568,Algeria,615,DZA,2027,4,1.3573,0.7021,1.2656,0.5318,2.5452,0.5603,0.0141,2.8856,2.4098,0.1656,0.4449,0.1532,10.1317
69,568,Cameroon,471,CMR,2027,4,1.4079,2.204,0.8887,1.1644,1.4319,27.6187,0.5531,3.0874,1.9124,10.9848,3.3541,2.4836,5.7695
70,568,Central African Republic,482,CAF,2027,4,1.2956,4.9613,0.2717,1.7853,0.3123,6.0918,0.1273,2.6533,2.3463,0.1656,1.9589,0.1532,9.4473
73,568,Tunisia,616,TUN,2027,4,1.1847,0.3593,0.4654,0.307,0.5926,0.2307,0.0098,2.2696,0.5429,0.1656,0.2076,0.1532,0.721
74,568,Benin,434,BEN,2027,4,0.8887,2.7831,0.5239,1.3305,0.6887,2.3703,0.0445,1.4319,2.3996,0.1656,1.215,0.1532,10.0186
76,568,Equatorial Guinea,411,GNQ,2027,4,0.9198,3.128,0.1717,1.4178,0.1873,0.026,0.0075,1.5087,0.3542,0.1656,0.0257,0.1532,0.425
77,568,Kiribati,970,KIR,2027,4,0.2456,2.0559,0.1195,1.1171,0.1269,0.0046,0.0072,0.2784,0.1188,0.1656,0.0046,0.1532,0.1261
78,568,Niger,436,NER,2027,4,1.4009,6.4659,0.8396,2.0103,1.3155,63.199,0.8094,3.059,1.7948,34.429,4.162,3.5675,5.0184
79,568,Nigeria,475,NGA,2027,4,0.95,4.9036,1.9574,1.7756,6.081,263.0518,0.9734,1.5857,2.3745,224.6584,5.5761,5.419,9.7459
80,568,Sao Tome and Principe,403,STP,2027,4,0.232,0.323,0.1225,0.2799,0.1303,0.0034,0.0072,0.2611,0.1188,0.1656,0.0034,0.1532,0.1261
81,568,Togo,461,TGO,2027,4,1.4091,1.7151,0.3897,0.9988,0.4766,0.9424,0.0196,3.0923,1.1323,0.1656,0.6639,0.1532,2.1027
82,568,Albania,339,ALB,2027,4,0.6042,0.2913,0.1959,0.2556,0.2164,0.006,0.0072,0.8298,0.118,0.1656,0.006,0.1532,0.1252
83,568,Bosnia and Herzegovina,346,BIH,2027,4,0.8316,0.212,0.209,0.1923,0.2325,0.0105,0.0073,1.297,0.118,0.1656,0.0104,0.1532,0.1253
84,568,Croatia,344,HRV,2027,4,0.1938,0.1785,0.2295,0.1643,0.2579,0.0252,0.0075,0.2138,0.118,0.1656,0.0248,0.1532,0.1253
85,568,Italy,325,ITA,2027,4,0.1201,0.1427,1.4866,0.1334,3.4219,0.015,0.0073,0.1276,0.1188,0.1656,0.0149,0.1532,0.1261
86,568,Macedonia,343,MKD,2027,4,0.6937,0.1536,0.1687,0.1429,0.1838,0.0053,0.0072,1.0011,0.1178,0.1656,0.0053,0.1532,0.125
87,568,Malta,338,MLT,2027,4,0.1818,0.1998,0.1326,0.1822,0.1418,0.0021,0.0072,0.1993,0.1188,0.1656,0.0021,0.1532,0.1261
89,568,Bulgaria,355,BGR,2027,4,0.2973,0.2047,0.3036,0.1862,0.3547,0.0141,0.0073,0.3462,0.2263,0.1656,0.014,0.1532,0.2539
90,568,Cyprus,352,CYP,2027,4,0.1716,0.1558,0.1559,0.1448,0.1687,0.0019,0.0072,0.1872,0.1188,0.1656,0.0019,0.1532,0.1261
92,568,Georgia,372,GEO,2027,4,0.8931,0.2829,0.2239,0.2491,0.2509,0.0779,0.008,1.4426,1.7931,0.1656,0.075,0.1532,5.0078
93,568,Greece,350,GRC,2027,4,0.2232,0.1625,0.4138,0.1506,0.5126,0.0087,0.0073,0.25,0.2253,0.1656,0.0086,0.1532,0.2527
94,568,Lebanon,660,LBN,2027,4,1.3478,0.5473,0.2854,0.4365,0.3302,6.7352,0.1428,2.8491,1.1323,26.3482,2.0458,3.3087,2.1027
96,568,Turkey,640,TUR,2027,4,1.3603,0.3142,1.8662,0.2732,5.4638,4.1916,0.0829,2.8975,2.4025,0.1656,1.647,0.1532,10.051
97,568,Austria,305,AUT,2027,4,0.0554,0.1492,0.3804,0.1391,0.4629,0.0297,0.0075,0.057,0.1188,0.1656,0.0293,0.1532,0.1261
98,568,Czech Republic,316,CZE,2027,4,0.0087,0.1384,0.4274,0.1297,0.5332,0.0282,0.0075,0.0087,0.1188,0.1656,0.0278,0.1532,0.1261
99,568,Denmark,390,DNK,2027,4,0.0093,0.1581,0.2902,0.1467,0.3367,0.0022,0.0072,0.0093,0.1188,0.1656,0.0022,0.1532,0.1261
100,568,Hungary,310,HUN,2027,4,0.9369,0.1625,0.391,0.1506,0.4785,0.0891,0.0082,1.5521,0.3556,0.1656,0.0853,0.1532,0.4271
101,568,Poland,290,POL,2027,4,0.1957,0.1739,1.0552,0.1603,1.8727,0.0787,0.0081,0.2162,1.1323,0.1656,0.0758,0.1532,2.1028
102,568,Slovakia,317,SVK,2027,4,0.2172,0.2071,0.2744,0.1882,0.3157,0.0116,0.0073,0.2426,0.3542,0.1656,0.0115,0.1532,0.425
103,568,Slovenia,349,SVN,2027,4,0.1938,0.1321,0.1786,0.124,0.1955,0.0072,0.0073,0.2138,0.1188,0.1656,0.0072,0.1532,0.1261
104,568,Belgium,211,BEL,2027,4,0.0162,0.1581,0.4545,0.1467,0.5754,0.0066,0.0073,0.0164,0.1188,0.1656,0.0065,0.1532,0.1261
105,568,France,220,FRA,2027,4,0.0207,0.167,1.6386,0.1545,4.1482,0.0118,0.0073,0.0209,0.1187,0.1656,0.0117,0.1532,0.1261
107,568,Luxembourg,212,LUX,2027,4,0.0343,0.1363,0.1357,0.1278,0.1453,0.0033,0.0072,0.0349,0.1188,0.1656,0.0033,0.1532,0.1261
108,568,Netherlands,210,NLD,2027,4,0.0565,0.1693,0.6163,0.1564,0.852,0.0031,0.0072,0.0581,0.1188,0.1656,0.0031,0.1532,0.1261
109,568,Switzerland,225,CHE,2027,4,-0.001,0.1693,0.3764,0.1564,0.457,0.0038,0.0072,-0.001,0.1188,0.1656,0.0038,0.1532,0.1261
110,568,Belarus,370,BLR,2027,4,0.7737,0.1342,0.3791,0.1259,0.461,0.1253,0.0086,1.1679,1.1323,0.1656,0.1181,0.1532,2.1028
111,568,Estonia,366,EST,2027,4,-0.0012,0.1279,0.1563,0.1203,0.1692,0.0025,0.0072,-0.0012,0.3542,0.1656,0.0025,0.1532,0.425
112,568,Finland,375,FIN,2027,4,0.0184,0.1321,0.2805,0.124,0.3238,0.0066,0.0073,0.0186,0.3542,0.1656,0.0065,0.1532,0.425
113,568,Latvia,367,LVA,2027,4,0.0522,0.1471,0.1708,0.1372,0.1863,0.0121,0.0073,0.0536,0.3542,0.1656,0.012,0.1532,0.425
114,568,Lithuania,368,LTU,2027,4,0.0868,0.1536,0.201,0.1429,0.2226,0.0074,0.0073,0.0907,0.3542,0.1656,0.0074,0.1532,0.425
115,568,Moldova,359,MDA,2027,4,0.2827,0.4551,0.1863,0.375,0.2048,0.0076,0.0073,0.3267,0.3542,0.1656,0.0076,0.1532,0.425
116,568,Romania,360,ROU,2027,4,0.4344,0.2145,0.6438,0.1943,0.9037,0.0458,0.0077,0.544,0.3556,0.1656,0.0448,0.1532,0.4271
117,568,Ukraine,369,UKR,2027,4,1.2723,0.2773,1.0833,0.2448,1.9543,346.0905,0.9823,2.5692,0.3542,422.9878,5.8496,6.0497,0.425
118,568,Maldives,781,MDV,2027,4,0.5045,0.2047,0.1312,0.1862,0.1402,0.0043,0.0072,0.6561,0.1188,0.1656,0.0043,0.1532,0.1261
119,568,Oman,698,OMN,2027,4,1.4079,0.2941,0.2703,0.2578,0.3104,0.1499,0.0089,3.0874,1.0588,0.1656,0.1397,0.1532,1.883
120,568,Somalia,520,SOM,2027,4,1.3841,6.5614,0.6423,2.0231,0.9008,265.3965,0.9738,2.9913,1.1347,139.9506,5.585,4.9484,2.1103
121,568,Sri Lanka,780,LKA,2027,4,0.3356,0.212,0.7154,0.1923,1.0451,0.0165,0.0074,0.3987,0.1188,0.1656,0.0164,0.1532,0.1261
122,568,Turkmenistan,701,TKM,2027,4,0.7368,1.3546,0.3333,0.8564,0.3955,0.0464,0.0077,1.0893,1.1357,0.1656,0.0453,0.1532,2.1132
123,568,Uzbekistan,704,UZB,2027,4,1.1694,0.4275,1.0511,0.3559,1.8607,0.0983,0.0083,2.2199,1.3782,0.1656,0.0938,0.1532,2.9677
124,568,Yemen,678,YEM,2027,4,0.8987,1.617,1.1405,0.962,2.1284,213.9961,0.964,1.4565,0.3073,30.4056,5.3706,3.447,0.3597
125,568,Armenia,371,ARM,2027,4,0.5362,0.3084,0.2052,0.2688,0.2278,0.26,0.0102,0.7096,1.3966,0.1656,0.2311,0.1532,3.0416
126,568,Azerbaijan,373,AZE,2027,4,0.9701,0.4481,0.4087,0.3702,0.5049,1.1105,0.0222,1.6382,2.1136,0.1656,0.7469,0.1532,7.2781
127,568,Bahrain,692,BHR,2027,4,0.9503,0.261,0.1627,0.2319,0.1767,0.0259,0.0075,1.5866,0.1188,0.1656,0.0256,0.1532,0.1261
128,568,Iran,630,IRN,2027,4,1.2555,0.3624,1.9342,0.3093,5.9183,9.6886,0.2149,2.5097,2.375,13.8903,2.3692,2.7007,9.7509
129,568,Kuwait,690,KWT,2027,4,1.1541,0.2718,0.2615,0.2405,0.2989,0.0949,0.0082,2.1713,1.0588,0.1656,0.0907,0.1532,1.883
130,568,Qatar,694,QAT,2027,4,1.183,0.2022,0.2001,0.1842,0.2215,0.0151,0.0073,2.264,0.3073,0.1656,0.015,0.1532,0.3597
131,568,Saudi Arabia,670,SAU,2027,4,0.8987,0.2022,1.028,0.1842,1.7954,1.2657,0.0247,1.4565,1.179,0.1656,0.8179,0.1532,2.2511
132,568,United Arab Emirates,696,ARE,2027,4,1.1694,0.1808,0.4272,0.1662,0.533,0.0368,0.0076,2.2199,0.3073,0.1656,0.0361,0.1532,0.3597
133,568,Afghanistan,700,AFG,2027,4,0.5038,3.3058,1.1829,1.46,2.2637,19.0251,0.4175,0.655,1.9128,4.6392,2.997,1.7297,5.772
134,568,Kyrgyzstan,703,KGZ,2027,4,1.3967,0.5055,0.3257,0.4092,0.3849,0.1107,0.0084,3.0417,0.3107,0.1656,0.105,0.1532,0.3644
135,568,Nepal,790,NPL,2027,4,0.2773,0.8761,0.9009,0.6292,1.4618,0.0422,0.0076,0.3196,0.3712,0.1656,0.0414,0.1532,0.4495
136,568,Pakistan,770,PAK,2027,4,1.3668,3.2641,1.7957,1.4502,5.0239,268.8068,0.9742,2.9226,1.9878,129.9245,5.5977,4.8746,6.2996
137,568,Tajikistan,702,TJK,2027,4,0.9301,0.8555,0.4194,0.6182,0.521,0.5506,0.014,1.5347,0.6413,0.1656,0.4386,0.1532,0.8989
138,568,Bangladesh,771,BGD,2027,4,1.0946,0.9343,2.2647,0.6598,8.6285,1.2087,0.0238,1.9879,1.1323,2.7325,0.7924,1.3171,2.1027
139,568,Bhutan,760,BTN,2027,4,0.4092,0.6493,0.1391,0.5004,0.1492,0.0232,0.0074,0.5056,0.3712,0.1656,0.023,0.1532,0.4495
140,568,Brunei,835,BRN,2027,4,0.2456,0.2884,0.1293,0.2534,0.138,0.0019,0.0072,0.2784,0.116,0.1656,0.0019,0.1532,0.123
142,568,Japan,740,JPN,2027,4,0.0868,0.1321,2.1895,0.124,7.9304,0.004,0.0072,0.0907,0.1188,0.1656,0.004,0.1532,0.1261
143,568,North Korea,731,PRK,2027,4,0.4736,0.4908,0.8269,0.3993,1.2863,0.0531,0.0078,0.6058,0.3712,0.1656,0.0517,0.1532,0.4495
144,568,Palau,986,PLW,2027,4,0.2456,0.6754,0.116,0.516,0.1229,0.0053,0.0072,0.2784,0.1188,0.1656,0.0052,0.1532,0.1261
145,568,Philippines,840,PHL,2027,4,0.9804,0.8153,2.142,0.5963,7.5162,28.9404,0.5701,1.6655,0.1188,15.3119,3.3992,2.7919,0.1261
146,568,South Korea,732,KOR,2027,4,0.1859,0.1427,1.3589,0.1334,2.8919,0.0094,0.0073,0.2043,0.1188,0.1656,0.0094,0.1532,0.1261
147,568,Cambodia,811,KHM,2027,4,0.9893,0.7294,0.6071,0.5478,0.8351,1.2876,0.0251,1.6894,1.0818,10.2408,0.8275,2.4195,1.9501
148,568,Laos,812,LAO,2027,4,1.3047,1.6573,0.341,0.9773,0.4064,0.9867,0.0203,2.6864,1.1386,0.1656,0.6865,0.1532,2.1225
149,568,Myanmar,775,MMR,2027,4,0.5038,1.5695,1.4087,0.9437,3.0905,134.4877,0.9298,0.655,1.9955,123.1313,4.9089,4.8213,6.3561
150,568,Thailand,800,THA,2027,4,1.0613,0.2829,1.685,0.2491,4.3925,6.4119,0.135,1.8901,1.1259,27.0269,2.0031,3.3332,2.083
151,568,Vietnam,816,VNM,2027,4,1.3794,0.4728,2.0269,0.3871,6.5905,0.104,0.0083,2.9726,0.3584,0.1656,0.0989,0.1532,0.431
152,568,Marshall Is.,983,MHL,2027,4,0.2456,0.8865,0.1165,0.6347,0.1236,0.0038,0.0072,0.2784,0.1188,0.1656,0.0038,0.1532,0.1261
153,568,Micronesia,987,FSM,2027,4,0.2456,0.7526,0.1188,0.5611,0.1262,0.0039,0.0072,0.2784,0.1188,0.1656,0.0039,0.1532,0.1261
154,568,Botswana,571,BWA,2027,4,0.3518,1.9157,0.1902,1.0701,0.2095,0.0073,0.0073,0.4216,0.2935,0.1656,0.0073,0.1532,0.3411
155,568,Burundi,516,BDI,2027,4,1.1259,1.3758,0.5129,0.8653,0.6701,1.3087,0.0254,2.0829,1.2772,0.1656,0.8367,0.1532,2.5868
156,568,Rwanda,517,RWA,2027,4,1.2445,1.3062,0.5185,0.8356,0.6794,0.661,0.0155,2.4712,1.5919,0.1656,0.5074,0.1532,3.913
157,568,Zambia,551,ZMB,2027,4,0.62,1.3337,0.7005,0.8475,1.0147,0.3106,0.0108,0.859,2.0608,0.1656,0.2705,0.1532,6.8519
158,568,Zimbabwe,552,ZWE,2027,4,1.4173,2.1438,0.581,1.1454,0.7879,0.1966,0.0094,3.1261,1.036,0.1656,0.1795,0.1532,1.8179
159,568,Comoros,581,COM,2027,4,1.3255,1.6984,0.1413,0.9927,0.1518,0.0174,0.0074,2.7642,0.1188,0.1656,0.0173,0.1532,0.1261
